State,Area_Name,Age,Total_Population,Total_Males,Total_Females,Rural_Persons  ,Rural_Males,Rural_Females,Urban_Persons  ,Urban_Males,Urban_Females,Age_Category,Gender_Ratio,Urban_Percentage,Rural_Percentage
28,State - ANDHRA PRADESH (28),50,1838524,921379,917145,1313625,660651,652974,524899,260728,264171,Age-wise,99.5404714,28.55002165,71.44997835
28,State - ANDHRA PRADESH (28),51,504181,268429,235752,310717,162987,147730,193464,105442,88022,Age-wise,87.82657612,38.37193389,61.62806611
28,State - ANDHRA PRADESH (28),52,492974,258926,234048,313377,160997,152380,179597,97929,81668,Age-wise,90.39184941,36.43133309,63.56866691
28,State - ANDHRA PRADESH (28),53,336719,177261,159458,197239,100092,97147,139480,77169,62311,Age-wise,89.95661764,41.42326391,58.57673609
28,State - ANDHRA PRADESH (28),54,484988,236588,248400,306502,144491,162011,178486,92097,86389,Age-wise,104.9926454,36.80214768,63.19785232
28,State - ANDHRA PRADESH (28),55,1312769,587711,725058,946172,415763,530409,366597,171948,194649,Age-wise,123.3698195,27.92547661,72.07452339
28,State - ANDHRA PRADESH (28),56,482892,236182,246710,313693,147236,166457,169199,88946,80253,Age-wise,104.4575793,35.0386836,64.9613164
28,State - ANDHRA PRADESH (28),57,275455,138481,136974,162107,75468,86639,113348,63013,50335,Age-wise,98.91176407,41.14937104,58.85062896
28,State - ANDHRA PRADESH (28),58,436278,197842,238436,290203,121658,168545,146075,76184,69891,Age-wise,120.5183935,33.48209169,66.51790831
28,State - ANDHRA PRADESH (28),59,402204,190323,211881,263004,118269,144735,139200,72054,67146,Age-wise,111.3270598,34.60930274,65.39069726
28,State - ANDHRA PRADESH (28),60,1684428,748932,935496,1278096,566351,711745,406332,182581,223751,Age-wise,124.9106728,24.12284764,75.87715236
28,State - ANDHRA PRADESH (28),61,449654,213895,235759,312305,143980,168325,137349,69915,67434,Age-wise,110.2218378,30.54548608,69.45451392
28,State - ANDHRA PRADESH (28),62,436166,211660,224506,318980,150269,168711,117186,61391,55795,Age-wise,106.0691675,26.86729365,73.13270635
28,State - ANDHRA PRADESH (28),63,273909,137681,136228,181601,86954,94647,92308,50727,41581,Age-wise,98.94466194,33.70024351,66.29975649
28,State - ANDHRA PRADESH (28),64,355680,173596,182084,251571,119310,132261,104109,54286,49823,Age-wise,104.8895136,29.27041161,70.72958839
28,State - ANDHRA PRADESH (28),65,1191661,545760,645901,930480,430812,499668,261181,114948,146233,Age-wise,118.3489079,21.91739094,78.08260906
28,State - ANDHRA PRADESH (28),66,319520,157643,161877,229857,113188,116669,89663,44455,45208,Age-wise,102.6858154,28.06178017,71.93821983
28,State - ANDHRA PRADESH (28),67,168869,89868,79001,112869,58875,53994,56000,30993,25007,Age-wise,87.90782036,33.16179998,66.83820002
28,State - ANDHRA PRADESH (28),68,257585,126989,130596,186545,90255,96290,71040,36734,34306,Age-wise,102.8404035,27.57924569,72.42075431
28,State - ANDHRA PRADESH (28),69,230219,114100,116119,164950,81048,83902,65269,33052,32217,Age-wise,101.7695004,28.35083117,71.64916883
28,State - ANDHRA PRADESH (28),70,972318,470512,501806,766389,378676,387713,205929,91836,114093,Age-wise,106.6510525,21.17918212,78.82081788
28,State - ANDHRA PRADESH (28),71,201414,100800,100614,143573,71510,72063,57841,29290,28551,Age-wise,99.81547619,28.7174675,71.2825325
28,State - ANDHRA PRADESH (28),72,144834,76128,68706,103580,53696,49884,41254,22432,18822,Age-wise,90.25063052,28.48364334,71.51635666
28,State - ANDHRA PRADESH (28),73,83302,45012,38290,53982,28415,25567,29320,16597,12723,Age-wise,85.06620457,35.19723416,64.80276584
28,State - ANDHRA PRADESH (28),74,117490,60291,57199,80494,40950,39544,36996,19341,17655,Age-wise,94.8715397,31.48863733,68.51136267
28,State - ANDHRA PRADESH (28),75,368400,175004,193396,280000,136015,143985,88400,38989,49411,Age-wise,110.5094741,23.99565689,76.00434311
28,State - ANDHRA PRADESH (28),76,102887,50905,51982,70965,35252,35713,31922,15653,16269,Age-wise,102.1157057,31.02627154,68.97372846
28,State - ANDHRA PRADESH (28),77,42029,22501,19528,25234,13308,11926,16795,9193,7602,Age-wise,86.7872539,39.96050346,60.03949654
28,State - ANDHRA PRADESH (28),78,61700,30282,31418,41599,20101,21498,20101,10181,9920,Age-wise,103.7514035,32.57860616,67.42139384
28,State - ANDHRA PRADESH (28),79,61973,28782,33191,42243,19620,22623,19730,9162,10568,Age-wise,115.3186019,31.8364449,68.1635551
28,State - ANDHRA PRADESH (28),80,302221,127912,174309,234814,102592,132222,67407,25320,42087,Age-wise,136.2725937,22.30387696,77.69612304
28,State - ANDHRA PRADESH (28),81,60660,26703,33957,42233,18822,23411,18427,7881,10546,Age-wise,127.165487,30.37751401,69.62248599
28,State - ANDHRA PRADESH (28),82,34717,16610,18107,23088,10984,12104,11629,5626,6003,Age-wise,109.012643,33.49655788,66.50344212
28,State - ANDHRA PRADESH (28),83,20758,10260,10498,12168,5949,6219,8590,4311,4279,Age-wise,102.3196881,41.381636,58.618364
28,State - ANDHRA PRADESH (28),84,28309,13122,15187,17473,8295,9178,10836,4827,6009,Age-wise,115.7369303,38.27757957,61.72242043
28,State - ANDHRA PRADESH (28),85,85235,35293,49942,60931,26145,34786,24304,9148,15156,Age-wise,141.5068144,28.51410805,71.48589195
28,State - ANDHRA PRADESH (28),86,25927,11725,14202,16149,7519,8630,9778,4206,5572,Age-wise,121.1257996,37.71358044,62.28641956
28,State - ANDHRA PRADESH (28),87,11412,5462,5950,6192,3008,3184,5220,2454,2766,Age-wise,108.9344562,45.74132492,54.25867508
28,State - ANDHRA PRADESH (28),88,12843,5916,6927,7425,3421,4004,5418,2495,2923,Age-wise,117.0892495,42.18640505,57.81359495
28,State - ANDHRA PRADESH (28),89,14768,6272,8496,8882,3778,5104,5886,2494,3392,Age-wise,135.4591837,39.85644637,60.14355363
28,State - ANDHRA PRADESH (28),90,56581,22075,34506,41571,16603,24968,15010,5472,9538,Age-wise,156.3125708,26.5283399,73.4716601
28,State - ANDHRA PRADESH (28),91,15241,6615,8626,9746,4232,5514,5495,2383,3112,Age-wise,130.4006047,36.05406469,63.94593531
28,State - ANDHRA PRADESH (28),92,8917,4040,4877,5655,2560,3095,3262,1480,1782,Age-wise,120.7178218,36.58181003,63.41818997
28,State - ANDHRA PRADESH (28),93,5337,2549,2788,3194,1544,1650,2143,1005,1138,Age-wise,109.376226,40.15364437,59.84635563
28,State - ANDHRA PRADESH (28),94,6583,2977,3606,4024,1835,2189,2559,1142,1417,Age-wise,121.128653,38.87285432,61.12714568
28,State - ANDHRA PRADESH (28),95,16318,6728,9590,11386,4742,6644,4932,1986,2946,Age-wise,142.5386445,30.22429219,69.77570781
28,State - ANDHRA PRADESH (28),96,6981,3149,3832,4366,2007,2359,2615,1142,1473,Age-wise,121.6894252,37.45881679,62.54118321
28,State - ANDHRA PRADESH (28),97,4328,2041,2287,2512,1207,1305,1816,834,982,Age-wise,112.0529152,41.95933457,58.04066543
28,State - ANDHRA PRADESH (28),98,6009,2665,3344,3761,1625,2136,2248,1040,1208,Age-wise,125.478424,37.41055084,62.58944916
28,State - ANDHRA PRADESH (28),99,3073,1266,1807,1864,754,1110,1209,512,697,Age-wise,142.7330174,39.34266189,60.65733811
28,State - ANDHRA PRADESH (28),100+,27985,12607,15378,15344,6671,8673,12641,5936,6705,Age-wise,121.9798525,45.17062712,54.82937288
28,State - ANDHRA PRADESH (28),Age not stated,771431,387686,383745,401438,201614,199824,369993,186072,183921,Age-wise,98.98345568,47.96190456,52.03809544
29,State - KARNATAKA (29),All ages,61095297,30966657,30128640,37469335,18929354,18539981,23625962,12037303,11588659,All Ages,97.29380863,38.67067215,61.32932785
29,State - KARNATAKA (29),0,933645,478346,455299,585530,300346,285184,348115,178000,170115,Age-wise,95.18193943,37.28558499,62.71441501
29,State - KARNATAKA (29),1,1017674,522962,494712,610927,314001,296926,406747,208961,197786,Age-wise,94.59807787,39.96830026,60.03169974
29,State - KARNATAKA (29),2,1010479,515273,495206,643739,328286,315453,366740,186987,179753,Age-wise,96.10555958,36.29367854,63.70632146
29,State - KARNATAKA (29),3,1042923,531690,511233,670442,341347,329095,372481,190343,182138,Age-wise,96.15245726,35.71510073,64.28489927
29,State - KARNATAKA (29),4,1041998,533753,508245,668857,341916,326941,373141,191837,181304,Age-wise,95.22101047,35.81014551,64.18985449
29,State - KARNATAKA (29),5,1087322,562819,524503,691487,357900,333587,395835,204919,190916,Age-wise,93.19212749,36.40457932,63.59542068
29,State - KARNATAKA (29),6,1026992,530448,496544,646663,333273,313390,380329,197175,183154,Age-wise,93.60842156,37.03329724,62.96670276
29,State - KARNATAKA (29),7,1019047,523831,495216,631368,324548,306820,387679,199283,188396,Age-wise,94.53736033,38.04328947,61.95671053
29,State - KARNATAKA (29),8,1055117,540621,514496,667973,341778,326195,387144,198843,188301,Age-wise,95.1675943,36.69204458,63.30795542
29,State - KARNATAKA (29),9,1053031,538951,514080,672128,343118,329010,380903,195833,185070,Age-wise,95.38529477,36.17205951,63.82794049
29,State - KARNATAKA (29),10,1224051,629780,594271,776384,398223,378161,447667,231557,216110,Age-wise,94.36168186,36.57257745,63.42742255
29,State - KARNATAKA (29),11,1125702,575938,549764,710668,363973,346695,415034,211965,203069,Age-wise,95.4554136,36.86890491,63.13109509
29,State - KARNATAKA (29),12,1159844,596025,563819,744498,382923,361575,415346,213102,202244,Age-wise,94.59653538,35.81050555,64.18949445
29,State - KARNATAKA (29),13,1091404,562002,529402,696674,359889,336785,394730,202113,192617,Age-wise,94.1993089,36.16717549,63.83282451
29,State - KARNATAKA (29),14,1135645,591542,544103,734251,384717,349534,401394,206825,194569,Age-wise,91.98045109,35.34502419,64.65497581
29,State - KARNATAKA (29),15,1145252,602212,543040,741382,392971,348411,403870,209241,194629,Age-wise,90.17422436,35.26472776,64.73527224
29,State - KARNATAKA (29),16,1129795,592938,536857,724778,384180,340598,405017,208758,196259,Age-wise,90.54184417,35.84871592,64.15128408
29,State - KARNATAKA (29),17,1048278,551764,496514,646553,346121,300432,401725,205643,196082,Age-wise,89.98666096,38.3223725,61.6776275
29,State - KARNATAKA (29),18,1381362,724617,656745,876891,467781,409110,504471,256836,247635,Age-wise,90.63339668,36.51982608,63.48017392
29,State - KARNATAKA (29),19,1122590,570517,552073,668660,342756,325904,453930,227761,226169,Age-wise,96.76714278,40.43595614,59.56404386
29,State - KARNATAKA (29),20,1524165,762130,762035,952709,479162,473547,571456,282968,288488,Age-wise,99.98753493,37.49305357,62.50694643
29,State - KARNATAKA (29),21,1060423,550991,509432,601813,318012,283801,458610,232979,225631,Age-wise,92.45740856,43.24783601,56.75216399
29,State - KARNATAKA (29),22,1273163,657812,615351,756521,397776,358745,516642,260036,256606,Age-wise,93.54511623,40.57940735,59.42059265
29,State - KARNATAKA (29),23,1039971,547788,492183,581712,313094,268618,458259,234694,223565,Age-wise,89.84917523,44.06459411,55.93540589
29,State - KARNATAKA (29),24,1154836,590865,563971,656670,341540,315130,498166,249325,248841,Age-wise,95.44836807,43.13738055,56.86261945
29,State - KARNATAKA (29),25,1592968,763779,829189,976329,467976,508353,616639,295803,320836,Age-wise,108.5639956,38.71006825,61.28993175
29,State - KARNATAKA (29),26,1140351,581485,558866,639731,331505,308226,500620,249980,250640,Age-wise,96.11013182,43.90051835,56.09948165
29,State - KARNATAKA (29),27,935419,482004,453415,492548,257915,234633,442871,224089,218782,Age-wise,94.06872142,47.34466587,52.65533413
29,State - KARNATAKA (29),28,1236233,613736,622497,717382,357270,360112,518851,256466,262385,Age-wise,101.4274867,41.97032436,58.02967564
29,State - KARNATAKA (29),29,866635,438250,428385,457518,230821,226697,409117,207429,201688,Age-wise,97.74900171,47.20753258,52.79246742
29,State - KARNATAKA (29),30,1719007,845770,873237,1070763,519825,550938,648244,325945,322299,Age-wise,103.2475732,37.71037582,62.28962418
29,State - KARNATAKA (29),31,727252,380167,347085,370805,191859,178946,356447,188308,168139,Age-wise,91.29803481,49.01285937,50.98714063
29,State - KARNATAKA (29),32,871926,451178,420748,486846,249529,237317,385080,201649,183431,Age-wise,93.25543355,44.16429835,55.83570165
29,State - KARNATAKA (29),33,598490,313778,284712,305735,159167,146568,292755,154611,138144,Age-wise,90.73676293,48.91560427,51.08439573
29,State - KARNATAKA (29),34,781705,398701,383004,423600,212017,211583,358105,186684,171421,Age-wise,96.06296448,45.81075981,54.18924019
29,State - KARNATAKA (29),35,1638532,800477,838055,1039644,497685,541959,598888,302792,296096,Age-wise,104.6944509,36.55027793,63.44972207
29,State - KARNATAKA (29),36,822894,409024,413870,463837,225316,238521,359057,183708,175349,Age-wise,101.1847716,43.63344489,56.36655511
29,State - KARNATAKA (29),37,617110,310358,306752,326509,160776,165733,290601,149582,141019,Age-wise,98.83811598,47.09063214,52.90936786
29,State - KARNATAKA (29),38,941872,457432,484440,564061,267807,296254,377811,189625,188186,Age-wise,105.9042656,40.11277541,59.88722459
29,State - KARNATAKA (29),39,675043,341797,333246,376907,186055,190852,298136,155742,142394,Age-wise,97.49822263,44.16548279,55.83451721
29,State - KARNATAKA (29),40,1637089,823742,813347,1089657,538633,551024,547432,285109,262323,Age-wise,98.73807576,33.43935485,66.56064515
29,State - KARNATAKA (29),41,576127,306718,269409,316654,166454,150200,259473,140264,119209,Age-wise,87.83605788,45.0374657,54.9625343
29,State - KARNATAKA (29),42,639629,340074,299555,371991,196771,175220,267638,143303,124335,Age-wise,88.08524027,41.84269319,58.15730681
29,State - KARNATAKA (29),43,433115,228323,204792,233956,123177,110779,199159,105146,94013,Age-wise,89.69398615,45.98293756,54.01706244
29,State - KARNATAKA (29),44,540752,278911,261841,308097,158299,149798,232655,120612,112043,Age-wise,93.8797681,43.02434388,56.97565612
29,State - KARNATAKA (29),45,1422243,712351,709892,952017,474092,477925,470226,238259,231967,Age-wise,99.654805,33.06228261,66.93771739
29,State - KARNATAKA (29),46,576785,299209,277576,334322,172878,161444,242463,126331,116132,Age-wise,92.76993673,42.03698085,57.96301915
29,State - KARNATAKA (29),47,410656,218353,192303,219856,116813,103043,190800,101540,89260,Age-wise,88.06977692,46.46224577,53.53775423
29,State - KARNATAKA (29),48,629167,323743,305424,383199,196971,186228,245968,126772,119196,Age-wise,94.34149928,39.09423094,60.90576906
29,State - KARNATAKA (29),49,480931,251177,229754,276282,143157,133125,204649,108020,96629,Age-wise,91.47095475,42.55267388,57.44732612
29,State - KARNATAKA (29),50,1290554,632755,657799,885688,433200,452488,404866,199555,205311,Age-wise,103.95793,31.37148852,68.62851148
29,State - KARNATAKA (29),51,396861,211406,185455,222603,117483,105120,174258,93923,80335,Age-wise,87.72456789,43.90907648,56.09092352
29,State - KARNATAKA (29),52,381511,207091,174420,216598,117242,99356,164913,89849,75064,Age-wise,84.22384362,43.22627657,56.77372343
29,State - KARNATAKA (29),53,260886,143052,117834,133862,72977,60885,127024,70075,56949,Age-wise,82.37144535,48.6894659,51.3105341
29,State - KARNATAKA (29),54,369458,187665,181793,206705,103258,103447,162753,84407,78346,Age-wise,96.87102017,44.05182727,55.94817273
29,State - KARNATAKA (29),55,886623,411078,475545,600068,274133,325935,286555,136945,149610,Age-wise,115.6824252,32.31982477,67.68017523
29,State - KARNATAKA (29),56,360426,185534,174892,207856,104841,103015,152570,80693,71877,Age-wise,94.2641241,42.33046451,57.66953549
29,State - KARNATAKA (29),57,227838,122072,105766,117370,61583,55787,110468,60489,49979,Age-wise,86.64230946,48.48532729,51.51467271
29,State - KARNATAKA (29),58,348093,176999,171094,208954,103278,105676,139139,73721,65418,Age-wise,96.66382296,39.97178915,60.02821085
29,State - KARNATAKA (29),59,319524,160371,159153,189209,92874,96335,130315,67497,62818,Age-wise,99.24051106,40.78410385,59.21589615
29,State - KARNATAKA (29),60,1072592,488309,584283,768215,349792,418423,304377,138517,165860,Age-wise,119.6543582,28.3777056,71.6222944
29,State - KARNATAKA (29),61,295429,148940,146489,177086,86934,90152,118343,62006,56337,Age-wise,98.35437089,40.05801732,59.94198268
29,State - KARNATAKA (29),62,260636,134717,125919,157653,79582,78071,102983,55135,47848,Age-wise,93.46927262,39.51219325,60.48780675
29,State - KARNATAKA (29),63,184521,99590,84931,98635,52052,46583,85886,47538,38348,Age-wise,85.28065067,46.54537966,53.45462034
29,State - KARNATAKA (29),64,246874,123074,123800,150666,73934,76732,96208,49140,47068,Age-wise,100.589889,38.97048697,61.02951303
29,State - KARNATAKA (29),65,759442,341547,417895,554756,251464,303292,204686,90083,114603,Age-wise,122.3535853,26.95215698,73.04784302
29,State - KARNATAKA (29),66,234903,115807,119096,152351,74723,77628,82552,41084,41468,Age-wise,102.8400701,35.14301648,64.85698352
29,State - KARNATAKA (29),67,141435,75286,66149,83233,43821,39412,58202,31465,26737,Age-wise,87.86361342,41.15105879,58.84894121
29,State - KARNATAKA (29),68,204229,102595,101634,133510,65882,67628,70719,36713,34006,Age-wise,99.06330718,34.62730562,65.37269438
29,State - KARNATAKA (29),69,180110,88452,91658,115632,55954,59678,64478,32498,31980,Age-wise,103.6245647,35.7992338,64.2007662
29,State - KARNATAKA (29),70,643836,293723,350113,483986,223246,260740,159850,70477,89373,Age-wise,119.1983604,24.82775117,75.17224883
29,State - KARNATAKA (29),71,150225,74383,75842,95868,46735,49133,54357,27648,26709,Age-wise,101.9614697,36.18372441,63.81627559
29,State - KARNATAKA (29),72,106442,56974,49468,64954,34295,30659,41488,22679,18809,Age-wise,86.82556956,38.97709551,61.02290449
29,State - KARNATAKA (29),73,66500,37000,29500,35645,19586,16059,30855,17414,13441,Age-wise,79.72972973,46.39849624,53.60150376
29,State - KARNATAKA (29),74,94122,48339,45783,55856,28453,27403,38266,19886,18380,Age-wise,94.71234407,40.65574467,59.34425533
29,State - KARNATAKA (29),75,279569,128357,151212,201954,93719,108235,77615,34638,42977,Age-wise,117.8058072,27.76237709,72.23762291
29,State - KARNATAKA (29),76,86471,42828,43643,54078,26594,27484,32393,16234,16159,Age-wise,101.9029607,37.46111413,62.53888587
29,State - KARNATAKA (29),77,41764,22567,19197,22136,11875,10261,19628,10692,8936,Age-wise,85.0666903,46.99741404,53.00258596
29,State - KARNATAKA (29),78,57008,28737,28271,34381,17005,17376,22627,11732,10895,Age-wise,98.37839719,39.69092057,60.30907943
29,State - KARNATAKA (29),79,59614,27345,32269,37511,17092,20419,22103,10253,11850,Age-wise,118.0069483,37.07686114,62.92313886
29,State - KARNATAKA (29),80,232187,94923,137264,174280,72652,101628,57907,22271,35636,Age-wise,144.6056277,24.93981145,75.06018855
29,State - KARNATAKA (29),81,53678,23980,29698,34148,14941,19207,19530,9039,10491,Age-wise,123.8448707,36.38362085,63.61637915
29,State - KARNATAKA (29),82,30278,15163,15115,17242,8501,8741,13036,6662,6374,Age-wise,99.68343995,43.0543629,56.9456371
29,State - KARNATAKA (29),83,19444,10111,9333,9546,4990,4556,9898,5121,4777,Age-wise,92.30540995,50.90516355,49.09483645
29,State - KARNATAKA (29),84,26437,12589,13848,14664,7043,7621,11773,5546,6227,Age-wise,110.0007943,44.5322843,55.4677157
29,State - KARNATAKA (29),85,71741,29626,42115,49194,20792,28402,22547,8834,13713,Age-wise,142.1555391,31.42833247,68.57166753
29,State - KARNATAKA (29),86,23828,10892,12936,13755,6364,7391,10073,4528,5545,Age-wise,118.7660668,42.27379553,57.72620447
29,State - KARNATAKA (29),87,11700,5752,5948,5666,2822,2844,6034,2930,3104,Age-wise,103.4075104,51.57264957,48.42735043
29,State - KARNATAKA (29),88,12994,6195,6799,7230,3426,3804,5764,2769,2995,Age-wise,109.7497982,44.35893489,55.64106511
29,State - KARNATAKA (29),89,13475,5688,7787,7907,3250,4657,5568,2438,3130,Age-wise,136.9022504,41.32096475,58.67903525
29,State - KARNATAKA (29),90,46439,17828,28611,33207,12792,20415,13232,5036,8196,Age-wise,160.4835091,28.49329228,71.50670772
29,State - KARNATAKA (29),91,11291,4722,6569,6897,2837,4060,4394,1885,2509,Age-wise,139.1147819,38.91595076,61.08404924
29,State - KARNATAKA (29),92,6819,3339,3480,3936,1914,2022,2883,1425,1458,Age-wise,104.2228212,42.27892653,57.72107347
29,State - KARNATAKA (29),93,4372,2271,2101,2338,1224,1114,2034,1047,987,Age-wise,92.51431088,46.52333028,53.47666972
29,State - KARNATAKA (29),94,5613,2610,3003,3320,1539,1781,2293,1071,1222,Age-wise,115.0574713,40.85159451,59.14840549
29,State - KARNATAKA (29),95,14320,5729,8591,10077,4029,6048,4243,1700,2543,Age-wise,149.9563624,29.62988827,70.37011173
29,State - KARNATAKA (29),96,5694,2515,3179,3520,1564,1956,2174,951,1223,Age-wise,126.4015905,38.18054092,61.81945908
29,State - KARNATAKA (29),97,3355,1579,1776,1890,881,1009,1465,698,767,Age-wise,112.4762508,43.6661699,56.3338301
29,State - KARNATAKA (29),98,5242,2248,2994,3458,1435,2023,1784,813,971,Age-wise,133.1850534,34.0328119,65.9671881
29,State - KARNATAKA (29),99,3646,1316,2330,2613,910,1703,1033,406,627,Age-wise,177.0516717,28.33241909,71.66758091
29,State - KARNATAKA (29),100+,22757,9426,13331,14075,5489,8586,8682,3937,4745,Age-wise,141.4279652,38.15089862,61.84910138
29,State - KARNATAKA (29),Age not stated,45851,25410,20441,25829,13953,11876,20022,11457,8565,Age-wise,80.44470681,43.66753179,56.33246821
30,State - GOA (30),All ages,1458545,739140,719405,551731,275436,276295,906814,463704,443110,All Ages,97.33000514,62.17250753,37.82749247
30,State - GOA (30),0,19039,9868,9171,7242,3788,3454,11797,6080,5717,Age-wise,92.9367653,61.96228794,38.03771206
30,State - GOA (30),1,21181,10817,10364,7984,4095,3889,13197,6722,6475,Age-wise,95.81214755,62.30584014,37.69415986
30,State - GOA (30),2,20366,10566,9800,7607,3933,3674,12759,6633,6126,Age-wise,92.75033125,62.64853187,37.35146813
30,State - GOA (30),3,19928,10171,9757,7377,3752,3625,12551,6419,6132,Age-wise,95.92960378,62.98173424,37.01826576
30,State - GOA (30),4,20689,10595,10094,7629,3864,3765,13060,6731,6329,Age-wise,95.27135441,63.1253323,36.8746677
30,State - GOA (30),5,22128,11525,10603,8259,4335,3924,13869,7190,6679,Age-wise,92,62.67624729,37.32375271
30,State - GOA (30),6,21280,10918,10362,7916,4005,3911,13364,6913,6451,Age-wise,94.90749221,62.80075188,37.19924812
30,State - GOA (30),7,21365,11068,10297,7946,4093,3853,13419,6975,6444,Age-wise,93.03397181,62.80833138,37.19166862
30,State - GOA (30),8,20261,10515,9746,7468,3821,3647,12793,6694,6099,Age-wise,92.68663814,63.14100982,36.85899018
30,State - GOA (30),9,20934,10646,10288,7775,3911,3864,13159,6735,6424,Age-wise,96.63723464,62.85946307,37.14053693
30,State - GOA (30),10,23764,12265,11499,8934,4509,4425,14830,7756,7074,Age-wise,93.75458622,62.40531897,37.59468103
30,State - GOA (30),11,22821,11821,11000,8504,4289,4215,14317,7532,6785,Age-wise,93.0547331,62.73607642,37.26392358
30,State - GOA (30),12,21334,11171,10163,7932,4146,3786,13402,7025,6377,Age-wise,90.97663593,62.81991188,37.18008812
30,State - GOA (30),13,21458,11002,10456,8091,4167,3924,13367,6835,6532,Age-wise,95.03726595,62.2937832,37.7062168
30,State - GOA (30),14,21612,11158,10454,8205,4193,4012,13407,6965,6442,Age-wise,93.69062556,62.03498057,37.96501943
30,State - GOA (30),15,21859,11343,10516,8123,4133,3990,13736,7210,6526,Age-wise,92.70915983,62.83910517,37.16089483
30,State - GOA (30),16,21041,11005,10036,7912,4129,3783,13129,6876,6253,Age-wise,91.1949114,62.39722447,37.60277553
30,State - GOA (30),17,21037,10844,10193,8058,4145,3913,12979,6699,6280,Age-wise,93.99668019,61.69605932,38.30394068
30,State - GOA (30),18,24876,13363,11513,9116,4815,4301,15760,8548,7212,Age-wise,86.15580334,63.35423702,36.64576298
30,State - GOA (30),19,25062,13520,11542,9162,4778,4384,15900,8742,7158,Age-wise,85.36982249,63.4426622,36.5573378
30,State - GOA (30),20,28157,15452,12705,10008,5201,4807,18149,10251,7898,Age-wise,82.22236604,64.45644067,35.54355933
30,State - GOA (30),21,25465,13880,11585,9115,4711,4404,16350,9169,7181,Age-wise,83.46541787,64.20577263,35.79422737
30,State - GOA (30),22,25972,14250,11722,9331,4876,4455,16641,9374,7267,Age-wise,82.25964912,64.07284768,35.92715232
30,State - GOA (30),23,25055,13411,11644,9192,4894,4298,15863,8517,7346,Age-wise,86.82424875,63.31271203,36.68728797
30,State - GOA (30),24,26096,13623,12473,9644,4908,4736,16452,8715,7737,Age-wise,91.55839389,63.0441447,36.9558553
30,State - GOA (30),25,29533,15146,14387,10870,5506,5364,18663,9640,9023,Age-wise,94.98877591,63.1937155,36.8062845
30,State - GOA (30),26,26694,13831,12863,10019,5136,4883,16675,8695,7980,Age-wise,93.00122912,62.4672211,37.5327789
30,State - GOA (30),27,24998,12802,12196,9443,4732,4711,15555,8070,7485,Age-wise,95.26636463,62.224978,37.775022
30,State - GOA (30),28,27283,13740,13543,10338,5164,5174,16945,8576,8369,Age-wise,98.56622999,62.10827255,37.89172745
30,State - GOA (30),29,24118,12225,11893,9247,4712,4535,14871,7513,7358,Age-wise,97.28425358,61.65934157,38.34065843
30,State - GOA (30),30,32119,16238,15881,12085,5975,6110,20034,10263,9771,Age-wise,97.80145338,62.37429559,37.62570441
30,State - GOA (30),31,24559,12436,12123,9405,4727,4678,15154,7709,7445,Age-wise,97.48311354,61.70446679,38.29553321
30,State - GOA (30),32,24510,12387,12123,9408,4753,4655,15102,7634,7468,Age-wise,97.86873335,61.61566707,38.38433293
30,State - GOA (30),33,20773,10438,10335,8050,4027,4023,12723,6411,6312,Age-wise,99.01322092,61.24777355,38.75222645
30,State - GOA (30),34,23898,11972,11926,9316,4728,4588,14582,7244,7338,Age-wise,99.61577013,61.01765838,38.98234162
30,State - GOA (30),35,32151,16120,16031,12425,6141,6284,19726,9979,9747,Age-wise,99.44789082,61.3542347,38.6457653
30,State - GOA (30),36,25256,12731,12525,9596,4802,4794,15660,7929,7731,Age-wise,98.38190244,62.0050681,37.9949319
30,State - GOA (30),37,21737,10877,10860,8333,4158,4175,13404,6719,6685,Age-wise,99.8437069,61.66444312,38.33555688
30,State - GOA (30),38,25027,12517,12510,9548,4825,4723,15479,7692,7787,Age-wise,99.94407606,61.84920286,38.15079714
30,State - GOA (30),39,22127,11296,10831,8484,4342,4142,13643,6954,6689,Age-wise,95.88349858,61.65770326,38.34229674
30,State - GOA (30),40,29621,15088,14533,11467,5695,5772,18154,9393,8761,Age-wise,96.32158006,61.28760001,38.71239999
30,State - GOA (30),41,21248,10986,10262,7847,4072,3775,13401,6914,6487,Age-wise,93.40979428,63.06946536,36.93053464
30,State - GOA (30),42,21822,11328,10494,8118,4212,3906,13704,7116,6588,Age-wise,92.63771186,62.79901017,37.20098983
30,State - GOA (30),43,18129,9263,8866,6532,3382,3150,11597,5881,5716,Age-wise,95.71413149,63.96933091,36.03066909
30,State - GOA (30),44,17692,8839,8853,6418,3201,3217,11274,5638,5636,Age-wise,100.158389,63.72371693,36.27628307
30,State - GOA (30),45,25745,12665,13080,9844,4774,5070,15901,7891,8010,Age-wise,103.2767469,61.76344921,38.23655079
30,State - GOA (30),46,19410,9748,9662,7134,3535,3599,12276,6213,6063,Age-wise,99.11776775,63.24574961,36.75425039
30,State - GOA (30),47,15892,8171,7721,5909,3047,2862,9983,5124,4859,Age-wise,94.49271815,62.81776995,37.18223005
30,State - GOA (30),48,17151,8733,8418,6419,3190,3229,10732,5543,5189,Age-wise,96.3929921,62.57361087,37.42638913
30,State - GOA (30),49,16538,8550,7988,6301,3248,3053,10237,5302,4935,Age-wise,93.42690058,61.89986697,38.10013303
